Fecha Desde; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
13/04/2020; F1 4310; KIWI PULPA VERDE              ; 015; LA CORUÑA           ; 000001350; 2,4; 3; 0,7
13/04/2020; F1 4310; KIWI PULPA VERDE              ; 033; ASTURIAS            ; 000002970; 2,4; 3; 0,7
13/04/2020; F1 4310; KIWI PULPA VERDE              ; 036; PONTEVEDRA          ; 000022968; 2,4; 3; 0,7
13/04/2020; F1 4310; KIWI PULPA VERDE              ; 048; VIZCAYA             ; 000007200; 2,4; 3; 0,7
13/04/2020; F1 4310; KIWI PULPA VERDE              ; 062; ITALIA              ; 000042498; 2,4; 3; 0,7
13/04/2020; F1 4310; KIWI PULPA VERDE              ; 068; GRECIA              ; 000027180; 2,4; 3; 0,7
13/04/2020; F1 4401; FRAMBUESAS                    ; 021; HUELVA              ; 000028600; 9,6; 12; 8
13/04/2020; F1 5701; LIMA                          ; 072; BRASIL              ; 000018000; 1,25; 1,56; 0,75
13/04/2020; F1 7301; CACAHUETE CON SAL             ; 050; ZARAGOZA            ; 000000200; 2,4; 2,5; 2,3
13/04/2020; F1 7302; CACAHUETE SIN SAL             ; 050; ZARAGOZA            ; 000000200; 2,5; 2,75; 2,3
13/04/2020; F1 7303; PANCHITO CON PIEL             ; 050; ZARAGOZA            ; 000000150; 2,5; 2,65; 2,2
13/04/2020; F1 7304; PANCHITO SIN PIEL             ; 050; ZARAGOZA            ; 000000100; 2,6; 2,65; 2,15
13/04/2020; F1 7306; PISTACHO IRANI                ; 050; ZARAGOZA            ; 000000150; 10,5; 10,5; 10,5
13/04/2020; F1 7307; ALMENDRA LARGUETA TOSTADA     ; 050; ZARAGOZA            ; 000000200; 9,8; 12,6; 8,5
13/04/2020; F2 0101; ACELGAS                       ; 028; MADRID              ; 000005500; 1,4; 2; 0,7
13/04/2020; F2 0201; AJOS SECOS                    ; 002; ALBACETE            ; 000001940; 3,15; 3,7; 2,1
13/04/2020; F2 0201; AJOS SECOS                    ; 016; CUENCA              ; 000003395; 3,15; 3,7; 2,1
13/04/2020; F2 0201; AJOS SECOS                    ; 028; MADRID              ; 000001940; 3,15; 3,7; 2,1
13/04/2020; F2 0201; AJOS SECOS                    ; 041; SEVILLA             ; 000002406; 3,15; 3,7; 2,1
13/04/2020; F2 0201; AJOS SECOS                    ; 050; ZARAGOZA            ; 000000776; 3,15; 3,7; 2,1
13/04/2020; F2 0202; AJO TIERNO                    ; 002; ALBACETE            ; 000000060; 2,68; 4,29; 2,48
13/04/2020; F2 0202; AJO TIERNO                    ; 016; CUENCA              ; 000000105; 2,68; 4,29; 2,48
13/04/2020; F2 0202; AJO TIERNO                    ; 028; MADRID              ; 000000060; 2,68; 4,29; 2,48
13/04/2020; F2 0202; AJO TIERNO                    ; 041; SEVILLA             ; 000000074; 2,68; 4,29; 2,48
13/04/2020; F2 0202; AJO TIERNO                    ; 050; ZARAGOZA            ; 000000024; 2,68; 4,29; 2,48
13/04/2020; F2 0301; ALCACHOFAS DE LEVANTE         ; 031; NAVARRA             ; 000001500; 1,6; 1,75; 1
13/04/2020; F2 0501; APIO VERDE                    ; 030; MURCIA              ; 000011375; 1; 1,1; 0,8
13/04/2020; F2 0504; APIONABO                      ; 030; MURCIA              ; 000001125; 1; 1,2; 1
13/04/2020; F2 0601; BERENJENAS MORADAS            ; 004; ALMERIA             ; 000011000; 1,6; 1,8; 1,25
13/04/2020; F2 0601; BERENJENAS MORADAS            ; 030; MURCIA              ; 000004300; 1,6; 1,8; 1,25
13/04/2020; F2 0601; BERENJENAS MORADAS            ; 040; SEGOVIA             ; 000000650; 1,6; 1,8; 1,25
13/04/2020; F2 0802; CALABACIN VERDE               ; 004; ALMERIA             ; 000006000; 1,6; 1,9; 1,2
13/04/2020; F2 0802; CALABACIN VERDE               ; 018; GRANADA             ; 000001500; 1,6; 1,9; 1,2
13/04/2020; F2 0802; CALABACIN VERDE               ; 030; MURCIA              ; 000008220; 1,6; 1,9; 1,2
13/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 002; ALBACETE            ; 000000820; 0,48; 0,49; 0,28
13/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 016; CUENCA              ; 000033210; 0,48; 0,49; 0,28
13/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 045; TOLEDO              ; 000011521; 0,48; 0,49; 0,28
13/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 046; VALENCIA            ; 000007954; 0,48; 0,49; 0,28
13/04/2020; F2 1211; CEBOLLA MORADA                ; 002; ALBACETE            ; 000000380; 0,6; 0,68; 0,48
13/04/2020; F2 1211; CEBOLLA MORADA                ; 016; CUENCA              ; 000015390; 0,6; 0,68; 0,48
13/04/2020; F2 1211; CEBOLLA MORADA                ; 045; TOLEDO              ; 000005339; 0,6; 0,68; 0,48
13/04/2020; F2 1211; CEBOLLA MORADA                ; 046; VALENCIA            ; 000003686; 0,6; 0,68; 0,48
13/04/2020; F2 1212; CEBOLLA TIERNA                ; 002; ALBACETE            ; 000000200; 0,7; 0,81; 0,52
13/04/2020; F2 1212; CEBOLLA TIERNA                ; 016; CUENCA              ; 000008100; 0,7; 0,81; 0,52
13/04/2020; F2 1212; CEBOLLA TIERNA                ; 045; TOLEDO              ; 000002810; 0,7; 0,81; 0,52
13/04/2020; F2 1212; CEBOLLA TIERNA                ; 046; VALENCIA            ; 000001940; 0,7; 0,81; 0,52
13/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 002; ALBACETE            ; 000000280; 1,15; 1,15; 1,1
13/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 016; CUENCA              ; 000011340; 1,15; 1,15; 1,1
13/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 045; TOLEDO              ; 000003934; 1,15; 1,15; 1,1
13/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 046; VALENCIA            ; 000002716; 1,15; 1,15; 1,1
13/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 002; ALBACETE            ; 000000140; 1,1; 1,5; 0,85
13/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 016; CUENCA              ; 000005670; 1,1; 1,5; 0,85
13/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 045; TOLEDO              ; 000001967; 1,1; 1,5; 0,85
13/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 046; VALENCIA            ; 000001358; 1,1; 1,5; 0,85
13/04/2020; F2 1215; CEBOLLA CALÇOTS               ; 002; ALBACETE            ; 000000180; 1,52; 1,6; 1,2
13/04/2020; F2 1215; CEBOLLA CALÇOTS               ; 016; CUENCA              ; 000007290; 1,52; 1,6; 1,2
13/04/2020; F2 1215; CEBOLLA CALÇOTS               ; 045; TOLEDO              ; 000002529; 1,52; 1,6; 1,2
13/04/2020; F2 1215; CEBOLLA CALÇOTS               ; 046; VALENCIA            ; 000001746; 1,52; 1,6; 1,2
13/04/2020; F2 1301; COLES-REPOLLO                 ; 028; MADRID              ; 000003280; 0,5; 0,7; 0,3
13/04/2020; F2 1301; COLES-REPOLLO                 ; 030; MURCIA              ; 000010742; 0,5; 0,7; 0,3
13/04/2020; F2 1304; COL CHINA                     ; 028; MADRID              ; 000000280; 1; 1; 1
13/04/2020; F2 1304; COL CHINA                     ; 030; MURCIA              ; 000000917; 1; 1; 1
13/04/2020; F2 1306; COLES DE BRUSELAS             ; 028; MADRID              ; 000000440; 1; 1,2; 1
13/04/2020; F2 1306; COLES DE BRUSELAS             ; 030; MURCIA              ; 000001441; 1; 1,2; 1
13/04/2020; F2 1401; COLIFLOR                      ; 011; CADIZ               ; 000010000; 4,99; 4,99; 4,24
13/04/2020; F2 1401; COLIFLOR                      ; 018; GRANADA             ; 000020000; 4,99; 4,99; 4,24
13/04/2020; F2 1401; COLIFLOR                      ; 028; MADRID              ; 000009040; 4,99; 4,99; 4,24
13/04/2020; F2 1401; COLIFLOR                      ; 030; MURCIA              ; 000004000; 4,99; 4,99; 4,24
13/04/2020; F2 1401; COLIFLOR                      ; 040; SEGOVIA             ; 000001000; 4,99; 4,99; 4,24
13/04/2020; F2 1501; CHAMPIÑON                     ; 002; ALBACETE            ; 000003000; 1,7; 2,25; 0,65
13/04/2020; F2 1501; CHAMPIÑON                     ; 016; CUENCA              ; 000016220; 1,7; 2,25; 0,65
13/04/2020; F2 1501; CHAMPIÑON                     ; 026; LA RIOJA            ; 000002000; 1,7; 2,25; 0,65
13/04/2020; F2 1901; ESPARRAGOS BLANCOS            ; 006; BADAJOZ             ; 000000163; 7; 7,5; 4
13/04/2020; F2 1901; ESPARRAGOS BLANCOS            ; 010; CACERES             ; 000000058; 7; 7,5; 4
13/04/2020; F2 1901; ESPARRAGOS BLANCOS            ; 018; GRANADA             ; 000000096; 7; 7,5; 4
13/04/2020; F2 1901; ESPARRAGOS BLANCOS            ; 019; GUADALAJARA         ; 000000077; 7; 7,5; 4
13/04/2020; F2 1902; ESPARRAGO VERDE               ; 006; BADAJOZ             ; 000007977; 2,33; 5,5; 1,67
13/04/2020; F2 1902; ESPARRAGO VERDE               ; 010; CACERES             ; 000002842; 2,33; 5,5; 1,67
13/04/2020; F2 1902; ESPARRAGO VERDE               ; 018; GRANADA             ; 000004704; 2,33; 5,5; 1,67
13/04/2020; F2 1902; ESPARRAGO VERDE               ; 019; GUADALAJARA         ; 000003763; 2,33; 5,5; 1,67
13/04/2020; F2 2101; GUISANTES                     ; 003; ALICANTE            ; 000002000; 2; 2,4; 1,4
13/04/2020; F2 2101; GUISANTES                     ; 004; ALMERIA             ; 000017000; 2; 2,4; 1,4
13/04/2020; F2 2201; HABAS VERDES                  ; 004; ALMERIA             ; 000007000; 1,8; 1,9; 1
13/04/2020; F2 2201; HABAS VERDES                  ; 018; GRANADA             ; 000000580; 1,8; 1,9; 1
13/04/2020; F2 2201; HABAS VERDES                  ; 030; MURCIA              ; 000003620; 1,8; 1,9; 1
13/04/2020; F2 2302; JUDIAS VERDES GARRAFAL        ; 004; ALMERIA             ; 000000552; 4; 5; 3,5
13/04/2020; F2 2302; JUDIAS VERDES GARRAFAL        ; 040; SEGOVIA             ; 000000240; 4; 5; 3,5
13/04/2020; F2 2302; JUDIAS VERDES GARRAFAL        ; 090; MARRUECOS           ; 000039677; 4; 5; 3,5
13/04/2020; F2 2304; JUDIA VERDE BOBY              ; 004; ALMERIA             ; 000000253; 2,8; 4; 1,6
13/04/2020; F2 2304; JUDIA VERDE BOBY              ; 040; SEGOVIA             ; 000000110; 2,8; 4; 1,6
13/04/2020; F2 2304; JUDIA VERDE BOBY              ; 090; MARRUECOS           ; 000018185; 2,8; 4; 1,6
13/04/2020; F2 2308; JUDIA VERDE HELDA             ; 004; ALMERIA             ; 000001495; 2; 3; 1,5
13/04/2020; F2 2308; JUDIA VERDE HELDA             ; 040; SEGOVIA             ; 000000650; 2; 3; 1,5
13/04/2020; F2 2308; JUDIA VERDE HELDA             ; 090; MARRUECOS           ; 000107458; 2; 3; 1,5
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 004; ALMERIA             ; 000003520; 0,44; 0,52; 0,39
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 026; LA RIOJA            ; 000000990; 0,44; 0,52; 0,39
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 028; MADRID              ; 000002464; 0,44; 0,52; 0,39
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 030; MURCIA              ; 000012826; 0,44; 0,52; 0,39
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 031; NAVARRA             ; 000001342; 0,44; 0,52; 0,39
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 045; TOLEDO              ; 000000902; 0,44; 0,52; 0,39
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 046; VALENCIA            ; 000001522; 0,44; 0,52; 0,39
13/04/2020; F2 2403; LECHUGAS ROMANAS              ; 069; PORTUGAL            ; 000000902; 0,44; 0,52; 0,39
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 004; ALMERIA             ; 000005280; 0,39; 0,47; 0,23
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 026; LA RIOJA            ; 000001485; 0,39; 0,47; 0,23
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 028; MADRID              ; 000003696; 0,39; 0,47; 0,23
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 030; MURCIA              ; 000019239; 0,39; 0,47; 0,23
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 031; NAVARRA             ; 000002013; 0,39; 0,47; 0,23
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 045; TOLEDO              ; 000001353; 0,39; 0,47; 0,23
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 046; VALENCIA            ; 000002284; 0,39; 0,47; 0,23
13/04/2020; F2 2404; LECHUGAS ICEBERG              ; 069; PORTUGAL            ; 000001353; 0,39; 0,47; 0,23
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 004; ALMERIA             ; 000001440; 0,47; 0,52; 0,41
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 026; LA RIOJA            ; 000000405; 0,47; 0,52; 0,41
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 028; MADRID              ; 000001008; 0,47; 0,52; 0,41
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 030; MURCIA              ; 000005247; 0,47; 0,52; 0,41
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 031; NAVARRA             ; 000000549; 0,47; 0,52; 0,41
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 045; TOLEDO              ; 000000369; 0,47; 0,52; 0,41
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 046; VALENCIA            ; 000000623; 0,47; 0,52; 0,41
13/04/2020; F2 2406; LECHUGA TROCADERO             ; 069; PORTUGAL            ; 000000369; 0,47; 0,52; 0,41
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 004; ALMERIA             ; 000002080; 0,45; 0,52; 0,44
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 026; LA RIOJA            ; 000000585; 0,45; 0,52; 0,44
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 028; MADRID              ; 000001456; 0,45; 0,52; 0,44
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 030; MURCIA              ; 000007579; 0,45; 0,52; 0,44
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 031; NAVARRA             ; 000000793; 0,45; 0,52; 0,44
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 045; TOLEDO              ; 000000533; 0,45; 0,52; 0,44
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 046; VALENCIA            ; 000000900; 0,45; 0,52; 0,44
13/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 069; PORTUGAL            ; 000000533; 0,45; 0,52; 0,44
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 004; ALMERIA             ; 000003040; 0,35; 0,47; 0,23
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 026; LA RIOJA            ; 000000855; 0,35; 0,47; 0,23
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 028; MADRID              ; 000002128; 0,35; 0,47; 0,23
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 030; MURCIA              ; 000011077; 0,35; 0,47; 0,23
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 031; NAVARRA             ; 000001159; 0,35; 0,47; 0,23
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 045; TOLEDO              ; 000000779; 0,35; 0,47; 0,23
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 046; VALENCIA            ; 000001315; 0,35; 0,47; 0,23
13/04/2020; F2 2408; LECHUGA BATAVIA               ; 069; PORTUGAL            ; 000000779; 0,35; 0,47; 0,23
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 004; ALMERIA             ; 000000640; 0,57; 0,62; 0,45
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 026; LA RIOJA            ; 000000180; 0,57; 0,62; 0,45
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 028; MADRID              ; 000000448; 0,57; 0,62; 0,45
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 030; MURCIA              ; 000002332; 0,57; 0,62; 0,45
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 031; NAVARRA             ; 000000244; 0,57; 0,62; 0,45
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 045; TOLEDO              ; 000000164; 0,57; 0,62; 0,45
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 046; VALENCIA            ; 000000277; 0,57; 0,62; 0,45
13/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 069; PORTUGAL            ; 000000164; 0,57; 0,62; 0,45
13/04/2020; F2 2501; COL LOMBARDA                  ; 030; MURCIA              ; 000001000; 0,4; 0,6; 0,3
13/04/2020; F2 2501; COL LOMBARDA                  ; 040; SEGOVIA             ; 000001000; 0,4; 0,6; 0,3
13/04/2020; F2 2501; COL LOMBARDA                  ; 045; TOLEDO              ; 000001000; 0,4; 0,6; 0,3
13/04/2020; F2 2601; NABOS                         ; 045; TOLEDO              ; 000001500; 0,75; 0,83; 0,7
13/04/2020; F2 2802; PEPINO CORTO TIPO ESPAÑOL     ; 004; ALMERIA             ; 000003500; 0,9; 1,1; 0,6
13/04/2020; F2 2802; PEPINO CORTO TIPO ESPAÑOL     ; 029; MALAGA              ; 000002200; 0,9; 1,1; 0,6
13/04/2020; F2 2901; PEREJIL                       ; 018; GRANADA             ; 000000500; 0,5; 0,8; 0,5
13/04/2020; F2 2901; PEREJIL                       ; 030; MURCIA              ; 000004300; 0,5; 0,8; 0,5
13/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 004; ALMERIA             ; 000007344; 2,6; 3,1; 1,9
13/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 018; GRANADA             ; 000002040; 2,6; 3,1; 1,9
13/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 029; MALAGA              ; 000000680; 2,6; 3,1; 1,9
13/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 030; MURCIA              ; 000002040; 2,6; 3,1; 1,9
13/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 041; SEVILLA             ; 000000680; 2,6; 3,1; 1,9
13/04/2020; F2 3003; PIMIENTOS ROJOS               ; 004; ALMERIA             ; 000006048; 2,1; 2,4; 1
13/04/2020; F2 3003; PIMIENTOS ROJOS               ; 018; GRANADA             ; 000001680; 2,1; 2,4; 1
13/04/2020; F2 3003; PIMIENTOS ROJOS               ; 029; MALAGA              ; 000000560; 2,1; 2,4; 1
13/04/2020; F2 3003; PIMIENTOS ROJOS               ; 030; MURCIA              ; 000001680; 2,1; 2,4; 1
13/04/2020; F2 3003; PIMIENTOS ROJOS               ; 041; SEVILLA             ; 000000560; 2,1; 2,4; 1
13/04/2020; F2 3004; PIMIENTO DE PADRON            ; 004; ALMERIA             ; 000003024; 1; 1,2; 0,6
13/04/2020; F2 3004; PIMIENTO DE PADRON            ; 018; GRANADA             ; 000000840; 1; 1,2; 0,6
13/04/2020; F2 3004; PIMIENTO DE PADRON            ; 029; MALAGA              ; 000000280; 1; 1,2; 0,6
13/04/2020; F2 3004; PIMIENTO DE PADRON            ; 030; MURCIA              ; 000000840; 1; 1,2; 0,6
13/04/2020; F2 3004; PIMIENTO DE PADRON            ; 041; SEVILLA             ; 000000280; 1; 1,2; 0,6
13/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 004; ALMERIA             ; 000005184; 2; 2,5; 2
13/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 018; GRANADA             ; 000001440; 2; 2,5; 2
13/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 029; MALAGA              ; 000000480; 2; 2,5; 2
13/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 030; MURCIA              ; 000001440; 2; 2,5; 2
13/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 041; SEVILLA             ; 000000480; 2; 2,5; 2
13/04/2020; F2 3101; PUERROS                       ; 011; CADIZ               ; 000009440; 1; 1,2; 0,75
13/04/2020; F2 3101; PUERROS                       ; 040; SEGOVIA             ; 000005200; 1; 1,2; 0,75
13/04/2020; F2 3101; PUERROS                       ; 041; SEVILLA             ; 000012600; 1; 1,2; 0,75
13/04/2020; F2 3101; PUERROS                       ; 045; TOLEDO              ; 000005400; 1; 1,2; 0,75
13/04/2020; F2 3401; REMOLACHA                     ; 030; MURCIA              ; 000000630; 0,75; 0,8; 0,55
13/04/2020; F2 3501; SETAS DE CULTIVO              ; 002; ALBACETE            ; 000000825; 2; 2; 0,9
13/04/2020; F2 3501; SETAS DE CULTIVO              ; 016; CUENCA              ; 000002002; 2; 2; 0,9
13/04/2020; F2 3504; SETA SHII-TAKE                ; 002; ALBACETE            ; 000000585; 5; 5; 4,5
13/04/2020; F2 3504; SETA SHII-TAKE                ; 016; CUENCA              ; 000001420; 5; 5; 4,5
13/04/2020; F2 3506; SETA DE CARDO                 ; 002; ALBACETE            ; 000000090; 10; 10; 8
13/04/2020; F2 3506; SETA DE CARDO                 ; 016; CUENCA              ; 000000218; 10; 10; 8
13/04/2020; F2 3601; TOMATE RAF                    ; 003; ALICANTE            ; 000001800; 4; 7; 1,5
13/04/2020; F2 3601; TOMATE RAF                    ; 004; ALMERIA             ; 000025375; 4; 7; 1,5
13/04/2020; F2 3601; TOMATE RAF                    ; 018; GRANADA             ; 000003051; 4; 7; 1,5
13/04/2020; F2 3601; TOMATE RAF                    ; 028; MADRID              ; 000000738; 4; 7; 1,5
